Date,Product_ID,Product_Name,Store_ID,Warehouse_ID,Sales_Quantity,Stock_Quantity,Price,Revenue
2026-07-17,33,Product_33,16,6,7.0,379,61.4,429.8
2026-07-08,75,Product_75,19,9,1.0,122,98.73,98.73
2026-07-29,52,Product_52,19,9,1.0,91,16.12,16.12
2026-06-25,21,Product_21,13,3,9.0,312,24.23,218.07
2026-06-13,16,Product_16,12,2,8.0,293,81.42,651.36
2026-07-07,55,Product_55,10,10,4.0,349,44.77,179.08
2026-08-13,13,Product_13,14,4,14.0,114,55.87,782.18
2026-06-08,11,Product_11,2,2,2.0,208,50.69,101.38
2026-06-08,53,Product_53,9,9,12.0,170,13.33,159.96
2026-08-15,31,Product_31,6,6,13.0,94,96.09,1249.17
2026-07-05,84,Product_84,12,2,8.0,358,6.17,49.36
2026-07-18,3,Product_3,19,9,12.0,395,39.91,478.92
2026-08-08,46,Product_46,10,10,2.0,307,77.57,155.14
2026-07-25,68,Product_68,12,2,39.0,120,41.42,1615.38
2026-08-27,145,Product_145,9,9,6.0,107,22.44,134.64
2026-06-18,96,Product_96,7,7,2.0,128,31.97,63.94
2026-08-14,133,Product_133,14,4,13.0,367,23.34,303.42
2026-07-11,52,Product_52,5,5,3.0,370,16.12,48.36
2026-06-12,68,Product_68,18,8,24.0,407,41.42,994.08
2026-07-12,64,Product_64,3,3,2.0,145,19.97,39.94
2026-07-16,134,Product_134,5,5,4.0,23,30.72,122.88
2026-06-09,144,Product_144,16,6,5.0,357,13.71,68.55
2026-07-14,145,Product_145,2,2,9.0,101,22.44,201.96
2026-06-03,113,Product_113,9,9,22.0,34,9.91,218.02
2026-07-30,76,Product_76,8,8,5.0,317,73.19,365.95
2026-07-26,82,Product_82,19,9,13.0,401,60.88,791.44
2026-06-12,148,Product_148,4,4,21.0,141,79.49,1669.29
2026-07-22,43,Product_43,10,10,12.0,149,59.38,712.56
2026-06-24,53,Product_53,10,10,5.0,486,13.33,66.65
2026-07-29,135,Product_135,17,7,6.0,122,72.44,434.64
2026-06-22,58,Product_58,11,1,17.0,28,36.7,623.9
2026-08-20,36,Product_36,3,3,5.0,228,94.87,474.35
2026-07-17,85,Product_85,18,8,5.0,185,48.16,240.8
2026-08-29,49,Product_49,4,4,11.0,353,61.96,681.56
2026-06-08,134,Product_134,14,4,16.0,171,30.72,491.52
2026-08-15,137,Product_137,6,6,8.0,250,63.1,504.8
2026-06-06,46,Product_46,3,3,1.0,234,77.57,77.57
2026-06-03,80,Product_80,4,4,24.0,291,65.52,1572.48
2026-06-16,148,Product_148,19,9,19.0,188,79.49,1510.31
2026-06-28,112,Product_112,20,10,15.0,86,5.52,82.8
2026-08-20,33,Product_33,13,3,9.0,304,61.4,552.6
2026-08-09,89,Product_89,17,7,14.0,118,47.02,658.28
2026-06-07,93,Product_93,19,9,2.0,320,15.51,31.02
2026-08-21,99,Product_99,7,7,6.0,28,99.91,599.46
2026-06-22,4,Product_4,16,6,14.0,478,39.81,557.34
2026-08-22,45,Product_45,11,1,6.0,195,54.65,327.9
2026-06-19,129,Product_129,4,4,11.0,220,64.85,713.35
2026-07-31,37,Product_37,11,1,6.0,238,29.07,174.42
2026-07-27,45,Product_45,1,1,4.0,457,54.65,218.6
2026-08-16,49,Product_49,13,3,4.0,460,61.96,247.84
2026-07-26,27,Product_27,6,6,8.0,67,73.94,591.52
2026-06-15,24,Product_24,3,3,6.0,250,17.55,105.3
2026-08-29,53,Product_53,15,5,14.0,279,13.33,186.62
2026-07-06,132,Product_132,7,7,6.0,374,74.79,448.74
2026-08-24,1,Product_1,9,9,12.0,382,44.6,535.2
2026-06-08,43,Product_43,2,2,11.0,230,59.38,653.18
2026-08-21,10,Product_10,2,2,14.0,109,92.05,1288.7
2026-06-27,85,Product_85,19,9,4.0,263,48.16,192.64
2026-08-26,38,Product_38,12,2,8.0,238,61.06,488.48
2026-08-09,119,Product_119,9,9,0.0,460,81.09,0.0
2026-08-27,88,Product_88,14,4,11.0,30,48.56,534.16
2026-06-17,118,Product_118,15,5,0.0,283,10.44,0.0
2026-08-06,96,Product_96,3,3,5.0,229,31.97,159.85
2026-08-06,66,Product_66,19,9,2.0,211,93.93,187.86
2026-08-21,130,Product_130,14,4,6.0,156,85.86,515.16
2026-08-09,72,Product_72,7,7,4.0,193,79.13,316.52
2026-06-09,143,Product_143,6,6,14.0,86,21.45,300.3
2026-08-19,150,Product_150,2,2,9.0,430,59.38,534.42
2026-06-25,89,Product_89,6,6,20.0,353,47.02,940.4
2026-08-27,102,Product_102,7,7,1.0,158,13.59,13.59
2026-08-09,39,Product_39,5,5,6.0,426,14.03,84.18
2026-08-07,123,Product_123,14,4,28.0,439,84.61,2369.08
2026-07-28,101,Product_101,6,6,0.0,405,66.76,0.0
2026-07-31,136,Product_136,10,10,0.0,402,98.12,0.0
2026-07-21,41,Product_41,12,2,1.0,208,21.27,21.27
2026-08-10,119,Product_119,2,2,1.0,82,81.09,81.09
2026-08-22,71,Product_71,4,4,7.0,148,93.93,657.51
2026-06-18,28,Product_28,2,2,2.0,103,13.03,26.06
2026-08-14,26,Product_26,14,4,7.0,143,14.03,98.21
2026-08-06,85,Product_85,14,4,3.0,313,48.16,144.48
2026-07-23,48,Product_48,3,3,9.0,319,51.75,465.75
2026-08-21,16,Product_16,15,5,7.0,44,81.42,569.94
2026-08-24,65,Product_65,17,7,17.0,327,19.04,323.68
2026-07-11,98,Product_98,3,3,7.0,462,15.11,105.77
2026-06-07,48,Product_48,3,3,16.0,99,51.75,828.0
2026-06-02,144,Product_144,16,6,2.0,100,13.71,27.42
2026-07-26,117,Product_117,7,7,12.0,165,85.69,1028.28
2026-07-01,77,Product_77,7,7,4.0,249,95.36,381.44
2026-06-21,141,Product_141,12,2,14.0,57,88.99,1245.86
2026-06-09,65,Product_65,2,2,5.0,214,19.04,95.2
2026-06-24,21,Product_21,9,9,9.0,327,24.23,218.07
2026-07-27,6,Product_6,7,7,13.0,498,41.05,533.65
2026-08-11,141,Product_141,17,7,17.0,30,88.99,1512.83
2026-08-15,144,Product_144,15,5,2.0,242,13.71,27.42
2026-07-30,111,Product_111,6,6,6.0,441,8.44,50.64
2026-06-09,16,Product_16,14,4,8.0,98,81.42,651.36
2026-08-03,45,Product_45,9,9,9.0,103,54.65,491.85
2026-07-09,7,Product_7,10,10,9.0,133,70.15,631.35
2026-06-12,8,Product_8,15,5,15.0,139,33.2,498.0
2026-07-31,37,Product_37,6,6,2.0,238,29.07,58.14
2026-08-26,86,Product_86,12,2,3.0,85,83.41,250.23
2026-08-21,10,Product_10,9,9,10.0,94,92.05,920.5
2026-08-10,148,Product_148,14,4,23.0,83,79.49,1828.27
2026-06-20,69,Product_69,8,8,7.0,119,74.32,520.24
2026-07-15,40,Product_40,19,9,3.0,99,63.54,190.62
2026-07-18,78,Product_78,8,8,8.0,459,16.26,130.08
2026-07-08,119,Product_119,3,3,3.0,99,81.09,243.27
2026-06-02,47,Product_47,10,10,0.0,170,80.93,0.0
2026-07-22,8,Product_8,5,5,11.0,163,33.2,365.2
2026-07-06,8,Product_8,10,10,14.0,241,33.2,464.8
2026-07-02,128,Product_128,19,9,7.0,140,75.79,530.53
2026-07-02,17,Product_17,3,3,5.0,241,55.61,278.05
2026-08-06,96,Product_96,1,1,5.0,266,31.97,159.85
2026-06-16,58,Product_58,6,6,18.0,68,36.7,660.6
2026-07-20,117,Product_117,9,9,4.0,209,85.69,342.76
2026-06-13,10,Product_10,3,3,19.0,47,92.05,1748.95
2026-08-24,135,Product_135,14,4,5.0,338,72.44,362.2
2026-07-04,105,Product_105,13,3,7.0,85,27.88,195.16
2026-08-22,68,Product_68,15,5,34.0,75,41.42,1408.28
2026-06-06,32,Product_32,9,9,5.0,417,81.08,405.4
2026-08-05,147,Product_147,19,9,7.0,354,48.56,339.92
2026-08-21,46,Product_46,14,4,2.0,478,77.57,155.14
2026-06-14,74,Product_74,19,9,9.0,104,40.75,366.75
2026-08-25,60,Product_60,2,2,9.0,300,77.44,696.96
2026-08-24,35,Product_35,14,4,2.0,-5,80.54,161.08
2026-08-17,63,Product_63,7,7,8.0,461,34.87,278.96
2026-08-04,23,Product_23,4,4,4.0,339,86.77,347.08
2026-06-01,1,Product_1,4,4,8.0,351,44.6,356.8
2026-06-11,44,Product_44,4,4,13.0,358,49.27,640.51
2026-07-02,17,Product_17,2,2,1.0,484,55.61,55.61
2026-08-10,63,Product_63,10,10,4.0,427,34.87,139.48
2026-07-10,130,Product_130,16,6,2.0,156,85.86,171.72
2026-06-05,25,Product_25,10,10,3.0,493,63.37,190.11
2026-06-30,1,Product_1,3,3,10.0,220,44.6,446.0
2026-08-15,17,Product_17,15,5,6.0,455,55.61,333.66
2026-08-12,77,Product_77,4,4,5.0,269,95.36,476.8
2026-08-14,42,Product_42,18,8,3.0,104,58.67,176.01
2026-07-31,74,Product_74,8,8,12.0,57,40.75,489.0
2026-06-17,5,Product_5,1,1,,64,36.11,252.77
2026-06-18,50,Product_50,6,6,8.0,51,93.47,747.76
2026-08-29,62,Product_62,17,7,22.0,216,39.6,871.2
2026-06-08,65,Product_65,19,9,20.0,184,19.04,380.8
2026-08-10,83,Product_83,9,9,10.0,451,70.18,701.8
2026-07-24,118,Product_118,20,10,1.0,44,10.44,10.44
2026-06-04,71,Product_71,5,5,4.0,282,93.93,375.72
2026-08-15,127,Product_127,9,9,30.0,411,52.93,1587.9
2026-08-21,80,Product_80,10,10,16.0,158,65.52,1048.32
2026-07-28,40,Product_40,5,5,2.0,407,63.54,127.08
2026-08-29,35,Product_35,8,8,3.0,413,80.54,241.62
2026-06-23,49,Product_49,10,10,4.0,184,61.96,247.84
2026-08-25,90,Product_90,14,4,3.0,388,33.68,101.04
2026-07-21,37,Product_37,10,10,7.0,303,29.07,203.49
2026-07-30,138,Product_138,3,3,20.0,289,10.18,203.6
2026-07-18,72,Product_72,10,10,8.0,75,79.13,633.04
2026-08-20,130,Product_130,17,7,6.0,194,85.86,515.16
2026-08-10,103,Product_103,1,1,1.0,233,90.22,90.22
2026-08-12,51,Product_51,20,10,3.0,278,16.37,49.11
2026-07-09,35,Product_35,3,3,5.0,492,80.54,402.7
2026-08-24,112,Product_112,1,1,4.0,313,5.52,22.08
2026-08-04,50,Product_50,3,3,5.0,83,93.47,467.35
2026-07-02,38,Product_38,6,6,8.0,31,61.06,488.48
2026-06-24,140,Product_140,8,8,3.0,393,9.02,27.06
2026-08-11,73,Product_73,17,7,12.0,239,50.54,606.48
2026-06-03,8,Product_8,12,2,12.0,133,33.2,398.4
2026-08-20,75,Product_75,13,3,1.0,285,98.73,98.73
2026-08-09,70,Product_70,18,8,1.0,77,57.53,57.53
2026-07-22,130,Product_130,3,3,4.0,380,85.86,343.44
2026-08-28,107,Product_107,5,5,8.0,133,78.79,630.32
2026-06-25,29,Product_29,20,10,0.0,107,93.91,0.0
2026-08-28,23,Product_23,16,6,11.0,238,86.77,954.47
2026-06-13,91,Product_91,2,2,10.0,228,92.25,922.5
2026-08-07,8,Product_8,5,5,13.0,43,33.2,431.6
2026-06-19,48,Product_48,8,8,10.0,347,51.75,517.5
2026-07-31,21,Product_21,1,1,11.0,463,24.23,266.53
2026-07-02,4,Product_4,12,2,11.0,113,39.81,437.91
2026-07-04,138,Product_138,13,3,31.0,142,10.18,315.58
2026-06-24,14,Product_14,7,7,5.0,377,85.61,428.05
2026-08-23,2,Product_2,5,5,9.0,192,27.09,243.81
2026-07-21,140,Product_140,9,9,9.0,481,9.02,81.18
2026-07-14,29,Product_29,19,9,0.0,382,93.91,0.0
2026-06-25,123,Product_123,15,5,26.0,119,84.61,2199.86
2026-08-05,5,Product_5,19,9,5.0,32,36.11,180.55
2026-06-23,24,Product_24,12,2,11.0,349,17.55,193.05
2026-07-22,17,Product_17,3,3,2.0,290,55.61,111.22
2026-07-03,106,Product_106,2,2,14.0,473,18.59,260.26
2026-08-20,94,Product_94,4,4,23.0,89,99.72,2293.56
2026-06-28,72,Product_72,11,1,4.0,343,79.13,316.52
2026-08-02,37,Product_37,5,5,10.0,284,29.07,290.7
2026-06-17,14,Product_14,7,7,3.0,425,85.61,256.83
2026-06-28,86,Product_86,19,9,6.0,193,83.41,500.46
2026-07-17,35,Product_35,1,1,3.0,358,80.54,241.62
2026-08-22,89,Product_89,2,2,19.0,123,47.02,893.38
2026-07-07,104,Product_104,8,8,12.0,470,7.75,93.0
2026-06-16,128,Product_128,16,6,5.0,120,75.79,378.95
2026-08-20,75,Product_75,17,7,4.0,431,98.73,394.92
2026-06-20,1,Product_1,6,6,15.0,270,44.6,669.0
2026-06-20,43,Product_43,6,6,15.0,432,59.38,890.7
2026-07-03,129,Product_129,12,2,7.0,212,64.85,453.95
2026-08-13,80,Product_80,18,8,27.0,298,65.52,1769.04
2026-07-04,93,Product_93,4,4,3.0,24,15.51,46.53
2026-08-26,69,Product_69,18,8,2.0,68,74.32,148.64
2026-08-14,25,Product_25,17,7,4.0,393,63.37,253.48
2026-08-14,135,Product_135,6,6,7.0,326,72.44,507.08
2026-07-10,116,Product_116,14,4,10.0,242,27.66,276.6
2026-08-14,150,Product_150,13,3,4.0,430,59.38,237.52
2026-08-18,129,Product_129,1,1,12.0,364,64.85,778.2
2026-07-06,44,Product_44,9,9,12.0,129,49.27,591.24
2026-06-30,39,Product_39,5,5,9.0,314,14.03,126.27
2026-06-10,38,Product_38,2,2,11.0,450,61.06,671.66
2026-07-05,138,Product_138,10,10,26.0,223,10.18,264.68
2026-07-13,84,Product_84,15,5,3.0,442,6.17,18.51
2026-08-08,69,Product_69,11,1,4.0,281,74.32,297.28
2026-07-20,146,Product_146,2,2,4.0,472,98.1,392.4
2026-06-23,91,Product_91,17,7,9.0,129,92.25,830.25
2026-06-27,137,Product_137,2,2,4.0,138,63.1,252.4
2026-06-12,148,Product_148,8,8,13.0,327,79.49,1033.37
2026-06-20,12,Product_12,12,2,14.0,69,36.19,506.66
2026-06-13,55,Product_55,19,9,3.0,68,44.77,134.31
2026-08-09,111,Product_111,16,6,6.0,90,8.44,50.64
2026-06-21,122,Product_122,4,4,0.0,98,71.32,0.0
2026-06-05,23,Product_23,9,9,12.0,461,86.77,1041.24
2026-07-25,48,Product_48,18,8,10.0,365,51.75,517.5
2026-07-20,83,Product_83,5,5,4.0,139,70.18,280.72
2026-06-04,120,Product_120,19,9,29.0,92,93.14,2701.06
2026-08-02,17,Product_17,11,1,1.0,168,55.61,55.61
2026-07-30,91,Product_91,13,3,12.0,164,92.25,1107.0
2026-08-26,45,Product_45,14,4,8.0,213,54.65,437.2
2026-08-08,33,Product_33,20,10,21.0,303,61.4,1289.4
2026-08-11,78,Product_78,14,4,5.0,481,16.26,81.3
2026-08-07,63,Product_63,9,9,4.0,74,34.87,139.48
2026-07-29,96,Product_96,12,2,2.0,197,31.97,63.94
2026-07-27,48,Product_48,14,4,4.0,268,51.75,207.0
2026-07-27,124,Product_124,12,2,3.0,490,8.81,26.43
2026-07-10,12,Product_12,1,1,6.0,375,36.19,217.14
2026-06-09,130,Product_130,19,9,11.0,170,85.86,944.46
2026-08-28,5,Product_5,6,6,5.0,261,36.11,180.55
2026-08-27,111,Product_111,14,4,7.0,201,8.44,59.08
2026-06-09,52,Product_52,12,2,3.0,198,16.12,48.36
2026-08-10,58,Product_58,3,3,17.0,264,36.7,623.9
2026-08-08,3,Product_3,18,8,9.0,40,39.91,359.19
2026-06-23,106,Product_106,2,2,11.0,339,18.59,204.49
2026-07-05,25,Product_25,20,10,1.0,415,63.37,63.37
2026-08-09,99,Product_99,19,9,9.0,135,99.91,899.19
2026-08-14,109,Product_109,12,2,7.0,226,91.51,640.57
2026-07-06,127,Product_127,20,10,19.0,67,52.93,1005.67
2026-07-27,107,Product_107,18,8,3.0,22,78.79,236.37
2026-07-12,46,Product_46,18,8,1.0,80,77.57,77.57
2026-06-13,111,Product_111,16,6,8.0,48,8.44,67.52
2026-06-15,124,Product_124,19,9,0.0,75,8.81,0.0
2026-08-15,48,Product_48,16,6,10.0,153,51.75,517.5
2026-06-02,19,Product_19,18,8,1.0,130,32.37,32.37
2026-06-07,134,Product_134,3,3,16.0,269,30.72,491.52
2026-06-27,23,Product_23,9,9,9.0,-5,86.77,780.93
2026-08-12,90,Product_90,10,10,5.0,438,33.68,168.4
2026-08-03,36,Product_36,19,9,4.0,164,94.87,379.48
2026-07-22,19,Product_19,10,10,1.0,434,32.37,32.37
2026-07-27,117,Product_117,9,9,3.0,499,85.69,257.07
2026-06-14,22,Product_22,16,6,11.0,251,71.01,781.11
2026-06-15,101,Product_101,14,4,1.0,261,66.76,66.76
2026-07-24,104,Product_104,12,2,12.0,285,7.75,93.0
2026-07-03,10,Product_10,19,9,13.0,326,92.05,1196.65
2026-07-20,26,Product_26,17,7,4.0,384,14.03,56.12
2026-07-28,120,Product_120,15,5,22.0,366,93.14,2049.08
2026-06-29,77,Product_77,20,10,6.0,260,95.36,572.16
2026-08-16,19,Product_19,1,1,4.0,32,32.37,129.48
2026-08-13,149,Product_149,12,2,4.0,297,65.46,261.84
2026-06-10,40,Product_40,1,1,6.0,392,63.54,381.24
2026-06-12,1,Product_1,16,6,9.0,154,44.6,401.4
2026-06-19,139,Product_139,3,3,2.0,110,63.55,127.1
2026-06-13,3,Product_3,12,2,9.0,262,39.91,359.19
2026-07-20,84,Product_84,16,6,3.0,80,6.17,18.51
2026-06-22,149,Product_149,13,3,5.0,103,65.46,327.3
2026-07-29,87,Product_87,2,2,26.0,150,33.06,859.56
2026-08-17,88,Product_88,10,10,9.0,491,48.56,437.04
2026-06-13,59,Product_59,16,6,3.0,142,90.34,271.02
2026-06-15,20,Product_20,20,10,6.0,224,74.81,448.86
2026-06-17,86,Product_86,18,8,0.0,69,83.41,0.0
2026-08-12,135,Product_135,17,7,10.0,379,72.44,724.4
2026-08-27,14,Product_14,7,7,4.0,71,85.61,342.44
2026-08-09,133,Product_133,16,6,17.0,369,23.34,396.78
2026-08-01,63,Product_63,4,4,3.0,254,34.87,104.61
2026-07-25,81,Product_81,7,7,15.0,267,16.58,248.7
2026-06-19,25,Product_25,6,6,2.0,418,63.37,126.74
2026-07-13,94,Product_94,10,10,21.0,285,99.72,2094.12
2026-08-21,28,Product_28,18,8,4.0,471,13.03,52.12
2026-07-03,41,Product_41,18,8,2.0,308,21.27,42.54
2026-06-03,109,Product_109,18,8,9.0,25,91.51,823.59
2026-06-20,8,Product_8,19,9,20.0,238,33.2,664.0
2026-07-16,68,Product_68,1,1,22.0,33,41.42,911.24
2026-08-02,90,Product_90,20,10,5.0,261,33.68,168.4
2026-07-09,20,Product_20,18,8,2.0,280,74.81,149.62
2026-07-12,45,Product_45,15,5,4.0,300,54.65,218.6
2026-08-02,52,Product_52,2,2,7.0,77,16.12,112.84
2026-06-25,100,Product_100,15,5,11.0,329,68.24,750.64
2026-08-11,147,Product_147,14,4,3.0,355,48.56,145.68
2026-06-30,126,Product_126,2,2,3.0,395,16.87,50.61
2026-06-10,29,Product_29,5,5,1.0,94,93.91,93.91
2026-06-13,3,Product_3,16,6,11.0,39,39.91,439.01
2026-07-03,8,Product_8,4,4,14.0,121,33.2,464.8
2026-06-05,90,Product_90,7,7,2.0,429,33.68,67.36
2026-06-18,24,Product_24,13,3,12.0,260,17.55,210.6
2026-07-10,35,Product_35,18,8,4.0,432,80.54,322.16
2026-08-24,128,Product_128,6,6,13.0,139,75.79,985.27
2026-08-27,132,Product_132,1,1,8.0,369,74.79,598.32
2026-08-08,126,Product_126,18,8,8.0,27,16.87,134.96
2026-08-24,39,Product_39,19,9,11.0,26,14.03,154.33
2026-07-26,93,Product_93,18,8,4.0,32,15.51,62.04
2026-06-13,92,Product_92,10,10,5.0,431,79.22,396.1
2026-07-30,28,Product_28,15,5,5.0,487,13.03,65.15
2026-07-20,84,Product_84,3,3,0.0,23,6.17,0.0
2026-08-16,79,Product_79,13,3,3.0,372,85.8,257.4
2026-07-02,60,Product_60,13,3,12.0,153,77.44,929.28
2026-08-13,113,Product_113,13,3,36.0,89,9.91,356.76
2026-07-29,102,Product_102,14,4,4.0,41,13.59,54.36
2026-08-06,80,Product_80,18,8,23.0,440,65.52,1506.96
2026-06-03,109,Product_109,16,6,8.0,425,91.51,732.08
2026-08-26,115,Product_115,1,1,1.0,213,81.14,81.14
2026-07-19,86,Product_86,15,5,2.0,382,83.41,166.82
2026-07-29,41,Product_41,15,5,2.0,329,21.27,42.54
2026-07-12,114,Product_114,12,2,2.0,415,62.56,125.12
2026-06-13,108,Product_108,13,3,6.0,179,23.83,142.98
2026-07-21,148,Product_148,2,2,17.0,200,79.49,1351.33
2026-08-02,23,Product_23,6,6,13.0,180,86.77,1128.01
2026-06-14,63,Product_63,18,8,7.0,471,34.87,244.09
2026-07-04,139,Product_139,1,1,3.0,351,63.55,190.65
2026-07-26,78,Product_78,20,10,3.0,136,16.26,48.78
2026-06-26,142,Product_142,5,5,10.0,203,72.41,724.1
2026-06-27,2,Product_2,16,6,7.0,439,27.09,189.63
2026-06-11,6,Product_6,5,5,10.0,45,41.05,410.5
2026-07-16,120,Product_120,1,1,21.0,152,93.14,1955.94
2026-06-11,54,Product_54,13,3,7.0,132,67.5,472.5
2026-08-18,79,Product_79,16,6,0.0,49,85.8,0.0
2026-06-16,65,Product_65,2,2,10.0,395,19.04,190.4
2026-06-09,62,Product_62,6,6,7.0,428,39.6,277.2
2026-08-23,141,Product_141,7,7,23.0,34,88.99,2046.77
2026-07-06,15,Product_15,20,10,12.0,171,67.0,804.0
2026-06-18,116,Product_116,7,7,14.0,445,27.66,387.24
2026-07-20,134,Product_134,2,2,7.0,27,30.72,215.04
2026-06-10,99,Product_99,20,10,11.0,137,99.91,1099.01
2026-07-08,60,Product_60,2,2,12.0,161,77.44,929.28
2026-07-30,25,Product_25,10,10,1.0,231,63.37,63.37
2026-07-14,103,Product_103,4,4,5.0,103,90.22,451.1
2026-08-23,71,Product_71,6,6,4.0,100,93.93,375.72
2026-08-04,23,Product_23,16,6,10.0,335,86.77,867.7
2026-07-29,54,Product_54,3,3,6.0,324,67.5,405.0
2026-07-31,145,Product_145,14,4,10.0,282,22.44,224.4
2026-08-01,40,Product_40,12,2,4.0,335,63.54,254.16
2026-07-13,27,Product_27,15,5,8.0,231,73.94,591.52
2026-06-10,103,Product_103,4,4,2.0,137,90.22,180.44
2026-06-24,30,Product_30,8,8,5.0,33,18.05,90.25
2026-06-29,138,Product_138,1,1,23.0,67,10.18,234.14
2026-06-24,129,Product_129,18,8,8.0,137,64.85,518.8
2026-06-26,148,Product_148,20,10,13.0,367,79.49,1033.37
2026-08-08,137,Product_137,9,9,6.0,308,63.1,378.6
2026-08-25,37,Product_37,11,1,6.0,117,29.07,174.42
2026-07-11,32,Product_32,3,3,3.0,54,81.08,243.24
2026-07-14,52,Product_52,18,8,1.0,241,16.12,16.12
2026-06-30,71,Product_71,16,6,0.0,266,93.93,0.0
2026-07-27,132,Product_132,3,3,6.0,160,74.79,448.74
2026-08-01,111,Product_111,11,1,9.0,123,8.44,75.96
2026-06-06,97,Product_97,4,4,19.0,41,84.51,1605.69
2026-07-16,132,Product_132,12,2,5.0,426,74.79,373.95
2026-07-09,97,Product_97,14,4,7.0,456,84.51,591.57
2026-07-10,57,Product_57,8,8,10.0,228,68.77,687.7
2026-07-16,62,Product_62,9,9,14.0,123,39.6,554.4
2026-06-13,78,Product_78,15,5,3.0,346,16.26,48.78
2026-08-11,14,Product_14,4,4,4.0,285,85.61,342.44
2026-08-21,112,Product_112,1,1,6.0,65,5.52,33.12
2026-06-10,98,Product_98,9,9,4.0,174,15.11,60.44
2026-08-14,110,Product_110,10,10,9.0,303,67.35,606.15
2026-07-21,81,Product_81,6,6,12.0,455,16.58,198.96
2026-08-15,118,Product_118,9,9,1.0,149,10.44,10.44
2026-06-17,143,Product_143,3,3,14.0,109,21.45,300.3
2026-06-17,86,Product_86,15,5,2.0,322,83.41,166.82
2026-06-01,67,Product_67,16,6,6.0,130,46.6,279.6
2026-07-16,16,Product_16,6,6,9.0,271,81.42,732.78
2026-07-08,117,Product_117,14,4,4.0,456,85.69,342.76
2026-08-25,136,Product_136,5,5,7.0,337,98.12,686.84
2026-07-21,105,Product_105,8,8,12.0,86,27.88,334.56
2026-08-23,130,Product_130,7,7,4.0,125,85.86,343.44
2026-06-24,130,Product_130,20,10,12.0,143,85.86,1030.32
2026-06-04,120,Product_120,10,10,31.0,155,93.14,2887.34
2026-08-14,76,Product_76,13,3,5.0,81,73.19,365.95
2026-06-01,15,Product_15,5,5,13.0,454,67.0,871.0
2026-08-16,1,Product_1,19,9,13.0,334,44.6,579.8
2026-07-17,31,Product_31,14,4,6.0,149,96.09,576.54
2026-07-23,65,Product_65,3,3,15.0,159,19.04,285.6
2026-06-20,112,Product_112,7,7,9.0,465,5.52,49.68
2026-06-25,69,Product_69,11,1,7.0,134,74.32,520.24
2026-06-19,4,Product_4,9,9,10.0,144,39.81,398.1
2026-08-06,32,Product_32,17,7,4.0,445,81.08,324.32
2026-07-12,147,Product_147,12,2,11.0,294,48.56,534.16
2026-06-10,149,Product_149,12,2,5.0,331,65.46,327.3
2026-06-05,57,Product_57,8,8,6.0,67,68.77,412.62
2026-08-04,121,Product_121,17,7,1.0,249,78.35,78.35
2026-07-31,108,Product_108,15,5,7.0,368,23.83,166.81
2026-06-29,140,Product_140,15,5,6.0,414,9.02,54.12
2026-07-02,134,Product_134,14,4,8.0,326,30.72,245.76
2026-08-12,95,Product_95,14,4,5.0,312,88.52,442.6
2026-06-07,60,Product_60,16,6,15.0,258,77.44,1161.6
2026-08-26,94,Product_94,5,5,18.0,178,99.72,1794.96
2026-08-16,48,Product_48,11,1,15.0,383,51.75,776.25
2026-06-12,53,Product_53,3,3,15.0,258,13.33,199.95
2026-07-18,92,Product_92,8,8,9.0,48,79.22,712.98
2026-07-21,86,Product_86,6,6,3.0,94,83.41,250.23
2026-08-22,88,Product_88,5,5,10.0,181,48.56,485.6
2026-07-24,58,Product_58,11,1,12.0,238,36.7,440.4
2026-06-01,62,Product_62,9,9,9.0,345,39.6,356.4
2026-06-26,2,Product_2,10,10,10.0,440,27.09,270.9
2026-07-23,91,Product_91,18,8,6.0,151,92.25,553.5
2026-07-04,87,Product_87,8,8,28.0,324,33.06,925.68
2026-07-13,141,Product_141,3,3,8.0,425,88.99,711.92
2026-08-24,76,Product_76,16,6,8.0,59,73.19,585.52
2026-08-24,71,Product_71,5,5,3.0,241,93.93,281.79
2026-06-25,11,Product_11,20,10,4.0,38,50.69,202.76
2026-06-16,30,Product_30,14,4,2.0,47,18.05,36.1
2026-08-25,51,Product_51,6,6,2.0,76,16.37,32.74
2026-07-20,57,Product_57,12,2,8.0,21,68.77,550.16
2026-07-24,55,Product_55,19,9,3.0,465,44.77,134.31
2026-06-16,60,Product_60,19,9,3.0,156,77.44,232.32
2026-07-28,116,Product_116,8,8,7.0,469,27.66,193.62
2026-08-17,20,Product_20,1,1,3.0,53,74.81,224.43
2026-06-13,50,Product_50,2,2,7.0,70,93.47,654.29
2026-07-01,25,Product_25,18,8,0.0,40,63.37,0.0
2026-07-07,47,Product_47,14,4,0.0,201,80.93,0.0
2026-07-11,103,Product_103,15,5,5.0,455,90.22,451.1
2026-06-21,8,Product_8,15,5,19.0,232,33.2,630.8
2026-08-01,51,Product_51,16,6,2.0,257,16.37,32.74
2026-06-20,4,Product_4,11,1,20.0,162,39.81,796.2
2026-06-25,144,Product_144,8,8,2.0,59,13.71,27.42
2026-07-20,110,Product_110,5,5,4.0,276,67.35,269.4
2026-06-11,37,Product_37,7,7,8.0,141,29.07,232.56
2026-08-15,30,Product_30,16,6,16.0,412,18.05,288.8
2026-07-11,15,Product_15,1,1,14.0,145,67.0,938.0
