Date,Product_ID,Product_Name,Store_ID,Warehouse_ID,Sales_Quantity,Stock_Quantity,Price,Revenue,Year,Month,Week,DayOfWeek,IsWeekend
2026-08-11,9,Product_9,11,1,5,342,95.14,475.7,2026,8,33,3,0
2026-08-27,139,Product_139,2,2,5,303,63.55,317.75,2026,8,35,5,0
2026-06-22,4,Product_4,10,10,17,186,39.81,676.77,2026,6,26,2,0
2026-08-09,11,Product_11,19,9,2,381,50.69,101.38,2026,8,32,1,1
2026-06-15,30,Product_30,12,2,11,499,18.05,198.55,2026,6,25,2,0
2026-08-05,111,Product_111,12,2,6,166,8.44,50.64,2026,8,32,4,0
2026-08-04,107,Product_107,11,1,7,269,78.79,551.53,2026,8,32,3,0
2026-06-17,97,Product_97,3,3,7,130,84.51,591.57,2026,6,25,4,0
2026-06-27,95,Product_95,15,5,10,480,88.52,885.2,2026,6,26,7,1
2026-06-17,79,Product_79,15,5,2,354,85.8,171.6,2026,6,25,4,0
2026-08-11,139,Product_139,20,10,2,282,63.55,127.1,2026,8,33,3,0
2026-06-18,143,Product_143,4,4,17,392,21.45,364.65,2026,6,25,5,0
2026-06-01,108,Product_108,17,7,14,336,23.83,333.62,2026,6,23,2,0
2026-06-26,146,Product_146,4,4,5,297,98.1,490.5,2026,6,26,6,0
2026-06-01,11,Product_11,2,2,3,427,50.69,152.07,2026,6,23,2,0
2026-07-16,93,Product_93,11,1,0,150,15.51,0.0,2026,7,29,5,0
2026-06-19,100,Product_100,18,8,11,420,68.24,750.64,2026,6,25,6,0
2026-07-29,79,Product_79,8,8,4,224,85.8,343.2,2026,7,31,4,0
2026-06-18,72,Product_72,17,7,5,97,79.13,395.65,2026,6,25,5,0
2026-08-28,67,Product_67,10,10,8,212,46.6,372.8,2026,8,35,6,0
2026-06-15,98,Product_98,19,9,11,57,15.11,166.21,2026,6,25,2,0
2026-06-06,18,Product_18,13,3,14,39,65.13,911.82,2026,6,23,7,1
2026-06-12,133,Product_133,4,4,12,142,23.34,280.08,2026,6,24,6,0
2026-08-15,69,Product_69,16,6,16,33,74.32,1189.12,2026,8,33,7,1
2026-07-24,67,Product_67,6,6,11,206,46.6,512.6,2026,7,30,6,0
2026-08-21,5,Product_5,10,10,4,168,36.11,144.44,2026,8,34,6,0
2026-07-12,46,Product_46,19,9,2,390,77.57,155.14,2026,7,28,1,1
2026-07-10,57,Product_57,20,10,8,21,68.77,550.16,2026,7,28,6,0
2026-07-11,15,Product_15,14,4,12,136,67.0,804.0,2026,7,28,7,1
2026-08-15,14,Product_14,4,4,5,317,85.61,428.05,2026,8,33,7,1
2026-08-14,16,Product_16,16,6,6,446,81.42,488.52,2026,8,33,6,0
2026-07-07,127,Product_127,20,10,14,256,52.93,741.02,2026,7,28,3,0
2026-08-23,77,Product_77,17,7,12,35,95.36,1144.32,2026,8,34,1,1
2026-07-23,148,Product_148,7,7,17,248,79.49,1351.33,2026,7,30,5,0
2026-08-07,140,Product_140,1,1,6,399,9.02,54.12,2026,8,32,6,0
2026-08-26,146,Product_146,13,3,6,212,98.1,588.6,2026,8,35,4,0
2026-06-10,133,Product_133,17,7,6,344,23.34,140.04,2026,6,24,4,0
2026-06-13,130,Product_130,2,2,10,41,85.86,858.6,2026,6,24,7,1
2026-08-02,31,Product_31,17,7,13,379,96.09,1249.17,2026,8,31,1,1
2026-07-30,98,Product_98,7,7,6,454,15.11,90.66,2026,7,31,5,0
2026-06-12,112,Product_112,13,3,5,197,5.52,27.6,2026,6,24,6,0
2026-08-29,63,Product_63,1,1,10,291,34.87,348.7,2026,8,35,7,1
2026-08-05,68,Product_68,9,9,20,372,41.42,828.4,2026,8,32,4,0
2026-07-23,53,Product_53,12,2,8,261,13.33,106.64,2026,7,30,5,0
2026-07-03,39,Product_39,18,8,7,94,14.03,98.21,2026,7,27,6,0
2026-07-17,51,Product_51,19,9,5,307,16.37,81.85,2026,7,29,6,0
2026-07-29,124,Product_124,2,2,1,431,8.81,8.81,2026,7,31,4,0
2026-07-18,41,Product_41,12,2,5,211,21.27,106.35,2026,7,29,7,1
2026-08-07,58,Product_58,19,9,17,395,36.7,623.9,2026,8,32,6,0
2026-06-06,4,Product_4,10,10,11,375,39.81,437.91,2026,6,23,7,1
2026-08-19,44,Product_44,14,4,21,460,49.27,1034.67,2026,8,34,4,0
2026-08-06,80,Product_80,14,4,26,162,65.52,1703.52,2026,8,32,5,0
2026-06-08,26,Product_26,5,5,9,49,14.03,126.27,2026,6,24,2,0
2026-08-04,146,Product_146,7,7,4,368,98.1,392.4,2026,8,32,3,0
2026-06-25,57,Product_57,16,6,4,265,68.77,275.08,2026,6,26,5,0
2026-06-26,85,Product_85,16,6,6,412,48.16,288.96,2026,6,26,6,0
2026-07-07,63,Product_63,20,10,1,63,34.87,34.87,2026,7,28,3,0
2026-07-12,79,Product_79,10,10,4,367,85.8,343.2,2026,7,28,1,1
2026-07-30,35,Product_35,12,2,1,341,80.54,80.54,2026,7,31,5,0
2026-08-11,123,Product_123,12,2,33,145,84.61,2792.13,2026,8,33,3,0
2026-06-20,25,Product_25,17,7,2,337,63.37,126.74,2026,6,25,7,1
2026-08-06,140,Product_140,6,6,11,477,9.02,99.22,2026,8,32,5,0
2026-07-04,53,Product_53,8,8,24,364,13.33,319.92,2026,7,27,7,1
2026-06-14,28,Product_28,2,2,3,453,13.03,39.09,2026,6,24,1,1
2026-07-07,107,Product_107,13,3,4,283,78.79,315.16,2026,7,28,3,0
2026-08-27,116,Product_116,14,4,8,300,27.66,221.28,2026,8,35,5,0
2026-07-19,88,Product_88,4,4,8,496,48.56,388.48,2026,7,29,1,1
2026-07-06,103,Product_103,12,2,3,179,90.22,270.66,2026,7,28,2,0
2026-06-12,111,Product_111,17,7,8,451,8.44,67.52,2026,6,24,6,0
2026-08-10,47,Product_47,3,3,2,329,80.93,161.86,2026,8,33,2,0
2026-06-06,129,Product_129,12,2,6,135,64.85,389.1,2026,6,23,7,1
2026-08-07,11,Product_11,13,3,1,339,50.69,50.69,2026,8,32,6,0
2026-06-13,89,Product_89,10,10,31,219,47.02,1457.62,2026,6,24,7,1
2026-07-21,99,Product_99,4,4,3,67,99.91,299.73,2026,7,30,3,0
2026-08-28,141,Product_141,5,5,11,266,88.99,978.89,2026,8,35,6,0
2026-08-11,56,Product_56,2,2,7,135,78.56,549.92,2026,8,33,3,0
2026-07-13,50,Product_50,8,8,2,378,93.47,186.94,2026,7,29,2,0
2026-06-07,150,Product_150,12,2,11,402,59.38,653.18,2026,6,23,1,1
2026-07-30,116,Product_116,13,3,14,329,27.66,387.24,2026,7,31,5,0
2026-06-30,81,Product_81,15,5,16,104,16.58,265.28,2026,6,27,3,0
2026-07-02,19,Product_19,6,6,1,304,32.37,32.37,2026,7,27,5,0
2026-08-07,113,Product_113,12,2,30,67,9.91,297.3,2026,8,32,6,0
2026-06-15,89,Product_89,12,2,17,162,47.02,799.34,2026,6,25,2,0
2026-08-10,75,Product_75,10,10,1,115,98.73,98.73,2026,8,33,2,0
2026-07-06,89,Product_89,13,3,19,57,47.02,893.38,2026,7,28,2,0
2026-07-20,7,Product_7,6,6,12,289,70.15,841.8,2026,7,30,2,0
2026-06-16,71,Product_71,3,3,3,247,93.93,281.79,2026,6,25,3,0
2026-06-16,37,Product_37,4,4,11,234,29.07,319.77,2026,6,25,3,0
2026-07-31,73,Product_73,16,6,18,97,50.54,909.72,2026,7,31,6,0
2026-06-30,66,Product_66,9,9,0,486,93.93,0.0,2026,6,27,3,0
2026-06-15,85,Product_85,5,5,3,40,48.16,144.48,2026,6,25,2,0
2026-07-27,12,Product_12,18,8,10,321,36.19,361.9,2026,7,31,2,0
2026-07-29,20,Product_20,1,1,4,426,74.81,299.24,2026,7,31,4,0
2026-08-05,84,Product_84,13,3,5,479,6.17,30.85,2026,8,32,4,0
2026-07-04,143,Product_143,6,6,21,365,21.45,450.45,2026,7,27,7,1
2026-06-27,149,Product_149,10,10,3,60,65.46,196.38,2026,6,26,7,1
2026-06-08,130,Product_130,4,4,7,253,85.86,601.02,2026,6,24,2,0
2026-07-19,129,Product_129,9,9,13,102,64.85,843.05,2026,7,29,1,1
2026-06-09,133,Product_133,9,9,5,124,23.34,116.7,2026,6,24,3,0
2026-08-12,134,Product_134,12,2,11,237,30.72,337.92,2026,8,33,4,0
2026-08-15,133,Product_133,19,9,7,330,23.34,163.38,2026,8,33,7,1
2026-06-15,50,Product_50,8,8,9,118,93.47,841.23,2026,6,25,2,0
2026-06-04,46,Product_46,7,7,4,232,77.57,310.28,2026,6,23,5,0
2026-07-17,38,Product_38,5,5,7,55,61.06,427.42,2026,7,29,6,0
2026-06-18,23,Product_23,1,1,7,239,86.77,607.39,2026,6,25,5,0
2026-06-30,87,Product_87,4,4,31,463,33.06,1024.86,2026,6,27,3,0
2026-06-27,41,Product_41,15,5,2,495,21.27,42.54,2026,6,26,7,1
2026-07-13,51,Product_51,13,3,2,177,16.37,32.74,2026,7,29,2,0
2026-07-10,113,Product_113,7,7,28,167,9.91,277.48,2026,7,28,6,0
2026-07-25,85,Product_85,4,4,9,304,48.16,433.44,2026,7,30,7,1
2026-08-18,76,Product_76,9,9,4,133,73.19,292.76,2026,8,34,3,0
2026-07-13,92,Product_92,15,5,7,64,79.22,554.54,2026,7,29,2,0
2026-08-08,112,Product_112,2,2,6,201,5.52,33.12,2026,8,32,7,1
2026-08-15,147,Product_147,2,2,5,395,48.56,242.8,2026,8,33,7,1
2026-06-04,30,Product_30,10,10,5,229,18.05,90.25,2026,6,23,5,0
2026-06-22,36,Product_36,6,6,2,155,94.87,189.74,2026,6,26,2,0
2026-07-27,80,Product_80,16,6,26,37,65.52,1703.52,2026,7,31,2,0
2026-06-08,136,Product_136,1,1,4,181,98.12,392.48,2026,6,24,2,0
2026-07-03,140,Product_140,8,8,6,300,9.02,54.12,2026,7,27,6,0
2026-06-20,114,Product_114,20,10,0,368,62.56,0.0,2026,6,25,7,1
2026-06-14,89,Product_89,2,2,25,244,47.02,1175.5,2026,6,24,1,1
2026-06-24,8,Product_8,2,2,13,278,33.2,431.6,2026,6,26,4,0
2026-07-13,88,Product_88,2,2,5,90,48.56,242.8,2026,7,29,2,0
2026-08-12,52,Product_52,18,8,3,104,16.12,48.36,2026,8,33,4,0
2026-07-25,97,Product_97,1,1,11,432,84.51,929.61,2026,7,30,7,1
2026-08-15,127,Product_127,16,6,30,80,52.93,1587.9,2026,8,33,7,1
2026-08-01,147,Product_147,9,9,5,45,48.56,242.8,2026,8,31,7,1
2026-07-26,89,Product_89,2,2,16,458,47.02,752.32,2026,7,30,1,1
2026-07-28,6,Product_6,17,7,10,239,41.05,410.5,2026,7,31,3,0
2026-07-28,29,Product_29,7,7,0,77,93.91,0.0,2026,7,31,3,0
2026-06-12,57,Product_57,3,3,6,466,68.77,412.62,2026,6,24,6,0
2026-08-14,142,Product_142,3,3,10,313,72.41,724.1,2026,8,33,6,0
2026-07-13,51,Product_51,5,5,4,370,16.37,65.48,2026,7,29,2,0
2026-07-15,32,Product_32,3,3,6,174,81.08,486.48,2026,7,29,4,0
2026-08-23,127,Product_127,10,10,25,167,52.93,1323.25,2026,8,34,1,1
2026-07-14,133,Product_133,13,3,5,421,23.34,116.7,2026,7,29,3,0
2026-07-21,70,Product_70,16,6,0,78,57.53,0.0,2026,7,30,3,0
2026-08-25,103,Product_103,10,10,2,276,90.22,180.44,2026,8,35,3,0
2026-07-31,106,Product_106,11,1,5,374,18.59,92.95,2026,7,31,6,0
2026-07-26,4,Product_4,4,4,9,198,39.81,358.29,2026,7,30,1,1
2026-06-27,138,Product_138,1,1,29,465,10.18,295.22,2026,6,26,7,1
2026-06-25,150,Product_150,12,2,11,162,59.38,653.18,2026,6,26,5,0
2026-07-10,53,Product_53,19,9,13,418,13.33,173.29,2026,7,28,6,0
2026-07-23,60,Product_60,19,9,9,101,77.44,696.96,2026,7,30,5,0
2026-08-01,44,Product_44,18,8,14,26,49.27,689.78,2026,8,31,7,1
2026-07-08,145,Product_145,11,1,3,359,22.44,67.32,2026,7,28,4,0
2026-07-31,118,Product_118,18,8,1,70,10.44,10.44,2026,7,31,6,0
2026-08-18,57,Product_57,15,5,5,385,68.77,343.85,2026,8,34,3,0
2026-06-17,80,Product_80,13,3,34,34,65.52,2227.68,2026,6,25,4,0
2026-07-21,141,Product_141,19,9,12,172,88.99,1067.88,2026,7,30,3,0
2026-07-21,75,Product_75,4,4,2,189,98.73,197.46,2026,7,30,3,0
2026-07-10,114,Product_114,20,10,4,139,62.56,250.24,2026,7,28,6,0
2026-06-22,93,Product_93,4,4,2,315,15.51,31.02,2026,6,26,2,0
2026-06-15,78,Product_78,5,5,7,49,16.26,113.82,2026,6,25,2,0
2026-08-05,109,Product_109,20,10,7,413,91.51,640.57,2026,8,32,4,0
2026-06-30,13,Product_13,4,4,11,499,55.87,614.57,2026,6,27,3,0
2026-06-29,99,Product_99,9,9,11,343,99.91,1099.01,2026,6,27,2,0
2026-08-23,97,Product_97,1,1,10,466,84.51,845.1,2026,8,34,1,1
2026-08-20,24,Product_24,9,9,10,311,17.55,175.5,2026,8,34,5,0
2026-08-15,93,Product_93,14,4,4,463,15.51,62.04,2026,8,33,7,1
2026-06-15,140,Product_140,12,2,11,405,9.02,99.22,2026,6,25,2,0
2026-08-08,44,Product_44,17,7,11,415,49.27,541.97,2026,8,32,7,1
2026-06-11,54,Product_54,4,4,10,22,67.5,675.0,2026,6,24,5,0
2026-07-31,51,Product_51,12,2,0,130,16.37,0.0,2026,7,31,6,0
2026-07-16,25,Product_25,7,7,3,94,63.37,190.11,2026,7,29,5,0
2026-07-14,14,Product_14,19,9,6,83,85.61,513.66,2026,7,29,3,0
2026-06-28,129,Product_129,17,7,18,179,64.85,1167.3,2026,6,26,1,1
2026-06-18,114,Product_114,10,10,2,374,62.56,125.12,2026,6,25,5,0
2026-08-08,121,Product_121,14,4,6,191,78.35,470.1,2026,8,32,7,1
2026-06-10,53,Product_53,7,7,12,56,13.33,159.96,2026,6,24,4,0
2026-07-04,46,Product_46,6,6,1,390,77.57,77.57,2026,7,27,7,1
2026-08-10,13,Product_13,3,3,11,371,55.87,614.57,2026,8,33,2,0
2026-06-02,108,Product_108,8,8,12,190,23.83,285.96,2026,6,23,3,0
2026-07-15,85,Product_85,18,8,6,155,48.16,288.96,2026,7,29,4,0
2026-08-17,9,Product_9,18,8,12,85,95.14,1141.68,2026,8,34,2,0
2026-07-15,101,Product_101,9,9,0,152,66.76,0.0,2026,7,29,4,0
2026-06-01,13,Product_13,17,7,5,385,55.87,279.35,2026,6,23,2,0
2026-06-07,134,Product_134,6,6,10,361,30.72,307.2,2026,6,23,1,1
2026-07-11,37,Product_37,17,7,8,299,29.07,232.56,2026,7,28,7,1
2026-07-14,93,Product_93,3,3,0,127,15.51,0.0,2026,7,29,3,0
2026-06-22,60,Product_60,17,7,2,52,77.44,154.88,2026,6,26,2,0
2026-07-03,85,Product_85,15,5,6,125,48.16,288.96,2026,7,27,6,0
2026-06-27,111,Product_111,14,4,5,340,8.44,42.2,2026,6,26,7,1
2026-07-27,59,Product_59,17,7,4,300,90.34,361.36,2026,7,31,2,0
2026-07-26,43,Product_43,4,4,16,193,59.38,950.08,2026,7,30,1,1
2026-06-05,71,Product_71,11,1,5,433,93.93,469.65,2026,6,23,6,0
2026-06-13,118,Product_118,15,5,0,173,10.44,0.0,2026,6,24,7,1
2026-07-22,105,Product_105,19,9,4,427,27.88,111.52,2026,7,30,4,0
2026-08-03,10,Product_10,13,3,13,107,92.05,1196.65,2026,8,32,2,0
2026-07-11,111,Product_111,13,3,8,227,8.44,67.52,2026,7,28,7,1
2026-08-15,25,Product_25,6,6,2,172,63.37,126.74,2026,8,33,7,1
2026-08-15,132,Product_132,4,4,11,69,74.79,822.69,2026,8,33,7,1
2026-08-23,123,Product_123,17,7,32,420,84.61,2707.52,2026,8,34,1,1
2026-07-13,131,Product_131,6,6,3,336,19.75,59.25,2026,7,29,2,0
2026-06-24,110,Product_110,5,5,4,260,67.35,269.4,2026,6,26,4,0
2026-08-23,134,Product_134,4,4,9,449,30.72,276.48,2026,8,34,1,1
2026-08-13,121,Product_121,7,7,3,496,78.35,235.05,2026,8,33,5,0
2026-07-02,46,Product_46,14,4,2,172,77.57,155.14,2026,7,27,5,0
2026-07-28,38,Product_38,4,4,15,96,61.06,915.9,2026,7,31,3,0
2026-07-28,21,Product_21,10,10,8,59,24.23,193.84,2026,7,31,3,0
2026-07-01,2,Product_2,11,1,10,176,27.09,270.9,2026,7,27,4,0
2026-07-27,78,Product_78,14,4,3,52,16.26,48.78,2026,7,31,2,0
2026-08-09,139,Product_139,17,7,1,274,63.55,63.55,2026,8,32,1,1
2026-06-05,39,Product_39,6,6,15,89,14.03,210.45,2026,6,23,6,0
2026-08-25,21,Product_21,5,5,5,219,24.23,121.15,2026,8,35,3,0
2026-08-21,24,Product_24,11,1,4,38,17.55,70.2,2026,8,34,6,0
2026-07-28,134,Product_134,19,9,8,497,30.72,245.76,2026,7,31,3,0
2026-07-06,39,Product_39,10,10,7,190,14.03,98.21,2026,7,28,2,0
2026-08-10,127,Product_127,19,9,12,53,52.93,635.16,2026,8,33,2,0
2026-06-21,81,Product_81,5,5,19,54,16.58,315.02,2026,6,25,1,1
2026-08-01,115,Product_115,19,9,1,229,81.14,81.14,2026,8,31,7,1
2026-06-14,34,Product_34,9,9,3,362,79.35,238.05,2026,6,24,1,1
2026-06-26,120,Product_120,17,7,16,343,93.14,1490.24,2026,6,26,6,0
2026-06-10,105,Product_105,9,9,3,358,27.88,83.64,2026,6,24,4,0
2026-08-06,79,Product_79,18,8,3,290,85.8,257.4,2026,8,32,5,0
2026-07-21,92,Product_92,14,4,6,410,79.22,475.32,2026,7,30,3,0
2026-06-30,9,Product_9,11,1,2,375,95.14,190.28,2026,6,27,3,0
2026-08-23,21,Product_21,19,9,11,331,24.23,266.53,2026,8,34,1,1
2026-06-07,16,Product_16,1,1,10,259,81.42,814.2,2026,6,23,1,1
2026-06-24,14,Product_14,2,2,1,486,85.61,85.61,2026,6,26,4,0
2026-06-18,104,Product_104,15,5,9,450,7.75,69.75,2026,6,25,5,0
2026-06-13,111,Product_111,8,8,6,54,8.44,50.64,2026,6,24,7,1
2026-07-08,122,Product_122,8,8,0,41,71.32,0.0,2026,7,28,4,0
2026-06-07,95,Product_95,16,6,6,442,88.52,531.12,2026,6,23,1,1
2026-06-30,120,Product_120,12,2,30,253,93.14,2794.2,2026,6,27,3,0
2026-08-17,28,Product_28,4,4,2,408,13.03,26.06,2026,8,34,2,0
2026-07-30,31,Product_31,14,4,13,362,96.09,1249.17,2026,7,31,5,0
2026-06-09,5,Product_5,8,8,6,479,36.11,216.66,2026,6,24,3,0
2026-06-15,43,Product_43,7,7,7,203,59.38,415.66,2026,6,25,2,0
2026-07-04,66,Product_66,5,5,1,321,93.93,93.93,2026,7,27,7,1
2026-06-10,132,Product_132,15,5,9,199,74.79,673.11,2026,6,24,4,0
2026-06-14,68,Product_68,20,10,30,489,41.42,1242.6,2026,6,24,1,1
2026-07-09,70,Product_70,9,9,2,255,57.53,115.06,2026,7,28,5,0
2026-07-23,143,Product_143,18,8,21,312,21.45,450.45,2026,7,30,5,0
2026-08-27,66,Product_66,15,5,2,65,93.93,187.86,2026,8,35,5,0
2026-08-18,114,Product_114,19,9,2,313,62.56,125.12,2026,8,34,3,0
2026-07-06,32,Product_32,4,4,3,228,81.08,243.24,2026,7,28,2,0
2026-08-04,56,Product_56,9,9,8,23,78.56,628.48,2026,8,32,3,0
2026-06-27,116,Product_116,3,3,16,423,27.66,442.56,2026,6,26,7,1
2026-07-24,47,Product_47,18,8,1,223,80.93,80.93,2026,7,30,6,0
2026-06-02,79,Product_79,10,10,3,496,85.8,257.4,2026,6,23,3,0
2026-07-03,34,Product_34,3,3,0,311,79.35,0.0,2026,7,27,6,0
2026-06-15,134,Product_134,16,6,5,100,30.72,153.6,2026,6,25,2,0
2026-08-18,69,Product_69,10,10,8,88,74.32,594.56,2026,8,34,3,0
2026-07-18,4,Product_4,20,10,16,184,39.81,636.96,2026,7,29,7,1
2026-08-14,18,Product_18,4,4,17,347,65.13,1107.21,2026,8,33,6,0
2026-08-05,30,Product_30,6,6,5,469,18.05,90.25,2026,8,32,4,0
2026-07-19,50,Product_50,9,9,5,357,93.47,467.35,2026,7,29,1,1
2026-07-31,58,Product_58,5,5,17,201,36.7,623.9,2026,7,31,6,0
2026-07-18,140,Product_140,14,4,13,401,9.02,117.26,2026,7,29,7,1
2026-07-21,81,Product_81,17,7,10,317,16.58,165.8,2026,7,30,3,0
2026-06-05,18,Product_18,19,9,5,229,65.13,325.65,2026,6,23,6,0
2026-07-16,37,Product_37,18,8,5,349,29.07,145.35,2026,7,29,5,0
2026-08-05,139,Product_139,12,2,2,29,63.55,127.1,2026,8,32,4,0
2026-07-30,119,Product_119,15,5,3,227,81.09,243.27,2026,7,31,5,0
2026-07-31,71,Product_71,20,10,4,159,93.93,375.72,2026,7,31,6,0
2026-06-10,111,Product_111,7,7,5,475,8.44,42.2,2026,6,24,4,0
2026-07-10,37,Product_37,13,3,6,401,29.07,174.42,2026,7,28,6,0
2026-07-13,24,Product_24,7,7,9,114,17.55,157.95,2026,7,29,2,0
2026-08-08,148,Product_148,19,9,29,341,79.49,2305.21,2026,8,32,7,1
2026-06-19,19,Product_19,1,1,3,126,32.37,97.11,2026,6,25,6,0
2026-07-14,120,Product_120,15,5,24,75,93.14,2235.36,2026,7,29,3,0
2026-08-04,117,Product_117,9,9,5,412,85.69,428.45,2026,8,32,3,0
2026-06-19,30,Product_30,13,3,7,138,18.05,126.35,2026,6,25,6,0
2026-07-01,98,Product_98,11,1,5,447,15.11,75.55,2026,7,27,4,0
2026-08-28,125,Product_125,5,5,43,422,24.17,1039.31,2026,8,35,6,0
2026-08-17,108,Product_108,16,6,12,180,23.83,285.96,2026,8,34,2,0
2026-07-26,112,Product_112,20,10,7,170,5.52,38.64,2026,7,30,1,1
2026-07-18,145,Product_145,14,4,14,37,22.44,314.16,2026,7,29,7,1
2026-08-09,124,Product_124,4,4,6,43,8.81,52.86,2026,8,32,1,1
2026-06-23,138,Product_138,15,5,21,348,10.18,213.78,2026,6,26,3,0
2026-06-03,83,Product_83,18,8,7,182,70.18,491.26,2026,6,23,4,0
2026-07-18,32,Product_32,1,1,8,272,81.08,648.64,2026,7,29,7,1
2026-06-15,129,Product_129,15,5,7,380,64.85,453.95,2026,6,25,2,0
2026-06-28,125,Product_125,1,1,37,415,24.17,894.29,2026,6,26,1,1
2026-07-13,90,Product_90,7,7,7,164,33.68,235.76,2026,7,29,2,0
2026-08-18,71,Product_71,13,3,5,200,93.93,469.65,2026,8,34,3,0
2026-08-17,89,Product_89,18,8,17,259,47.02,799.34,2026,8,34,2,0
2026-07-18,88,Product_88,5,5,11,178,48.56,534.16,2026,7,29,7,1
2026-06-03,59,Product_59,12,2,4,330,90.34,361.36,2026,6,23,4,0
2026-06-15,17,Product_17,15,5,3,286,55.61,166.83,2026,6,25,2,0
2026-06-12,10,Product_10,9,9,11,443,92.05,1012.55,2026,6,24,6,0
2026-06-30,35,Product_35,17,7,2,202,80.54,161.08,2026,6,27,3,0
2026-07-08,137,Product_137,4,4,4,487,63.1,252.4,2026,7,28,4,0
2026-07-02,59,Product_59,15,5,4,476,90.34,361.36,2026,7,27,5,0
2026-06-04,138,Product_138,8,8,19,42,10.18,193.42,2026,6,23,5,0
2026-06-12,130,Product_130,2,2,2,389,85.86,171.72,2026,6,24,6,0
2026-08-24,76,Product_76,19,9,6,61,73.19,439.14,2026,8,35,2,0
2026-07-04,37,Product_37,7,7,1,318,29.07,29.07,2026,7,27,7,1
2026-07-08,57,Product_57,17,7,12,51,68.77,825.24,2026,7,28,4,0
2026-06-30,11,Product_11,15,5,4,492,50.69,202.76,2026,6,27,3,0
2026-07-03,34,Product_34,14,4,5,324,79.35,396.75,2026,7,27,6,0
2026-06-25,46,Product_46,8,8,1,175,77.57,77.57,2026,6,26,5,0
2026-06-28,115,Product_115,6,6,1,176,81.14,81.14,2026,6,26,1,1
2026-07-12,81,Product_81,8,8,17,327,16.58,281.86,2026,7,28,1,1
2026-08-01,26,Product_26,12,2,7,363,14.03,98.21,2026,8,31,7,1
2026-06-18,40,Product_40,6,6,5,186,63.54,317.7,2026,6,25,5,0
2026-06-29,143,Product_143,5,5,13,105,21.45,278.85,2026,6,27,2,0
2026-07-06,87,Product_87,18,8,17,458,33.06,562.02,2026,7,28,2,0
2026-08-07,97,Product_97,7,7,7,133,84.51,591.57,2026,8,32,6,0
2026-06-16,66,Product_66,20,10,2,309,93.93,187.86,2026,6,25,3,0
2026-07-01,29,Product_29,11,1,1,403,93.91,93.91,2026,7,27,4,0
2026-06-26,46,Product_46,20,10,2,150,77.57,155.14,2026,6,26,6,0
2026-06-07,57,Product_57,3,3,9,149,68.77,618.93,2026,6,23,1,1
2026-07-25,99,Product_99,9,9,8,146,99.91,799.28,2026,7,30,7,1
2026-07-18,122,Product_122,2,2,1,304,71.32,71.32,2026,7,29,7,1
2026-08-09,41,Product_41,3,3,7,323,21.27,148.89,2026,8,32,1,1
2026-07-13,50,Product_50,11,1,6,53,93.47,560.82,2026,7,29,2,0
2026-08-12,103,Product_103,11,1,0,484,90.22,0.0,2026,8,33,4,0
2026-08-10,104,Product_104,2,2,10,56,7.75,77.5,2026,8,33,2,0
2026-07-09,15,Product_15,5,5,10,31,67.0,670.0,2026,7,28,5,0
2026-08-16,9,Product_9,10,10,9,158,95.14,856.26,2026,8,33,1,1
2026-07-01,26,Product_26,15,5,6,47,14.03,84.18,2026,7,27,4,0
2026-06-11,70,Product_70,3,3,1,221,57.53,57.53,2026,6,24,5,0
2026-08-14,41,Product_41,1,1,2,432,21.27,42.54,2026,8,33,6,0
2026-07-27,129,Product_129,3,3,9,349,64.85,583.65,2026,7,31,2,0
2026-07-20,60,Product_60,14,4,14,493,77.44,1084.16,2026,7,30,2,0
2026-07-01,22,Product_22,9,9,15,489,71.01,1065.15,2026,7,27,4,0
2026-06-22,12,Product_12,19,9,10,262,36.19,361.9,2026,6,26,2,0
2026-07-13,104,Product_104,4,4,7,130,7.75,54.25,2026,7,29,2,0
2026-06-19,35,Product_35,1,1,1,61,80.54,80.54,2026,6,25,6,0
2026-08-10,84,Product_84,16,6,5,302,6.17,30.85,2026,8,33,2,0
2026-08-25,141,Product_141,3,3,16,291,88.99,1423.84,2026,8,35,3,0
2026-06-01,27,Product_27,13,3,2,155,73.94,147.88,2026,6,23,2,0
2026-06-12,87,Product_87,16,6,8,227,33.06,264.48,2026,6,24,6,0
2026-07-30,37,Product_37,11,1,6,239,29.07,174.42,2026,7,31,5,0
2026-07-10,84,Product_84,4,4,6,209,6.17,37.02,2026,7,28,6,0
2026-08-19,105,Product_105,2,2,8,366,27.88,223.04,2026,8,34,4,0
2026-07-03,59,Product_59,13,3,0,453,90.34,0.0,2026,7,27,6,0
2026-07-21,85,Product_85,3,3,3,442,48.16,144.48,2026,7,30,3,0
2026-07-25,115,Product_115,10,10,2,181,81.14,162.28,2026,7,30,7,1
2026-06-02,113,Product_113,15,5,29,315,9.91,287.39,2026,6,23,3,0
2026-06-22,43,Product_43,13,3,12,44,59.38,712.56,2026,6,26,2,0
2026-08-05,119,Product_119,1,1,1,126,81.09,81.09,2026,8,32,4,0
2026-06-05,30,Product_30,18,8,5,150,18.05,90.25,2026,6,23,6,0
2026-08-08,98,Product_98,16,6,6,85,15.11,90.66,2026,8,32,7,1
2026-06-06,73,Product_73,2,2,17,126,50.54,859.18,2026,6,23,7,1
2026-06-19,36,Product_36,3,3,10,305,94.87,948.7,2026,6,25,6,0
